Verehrter	O
treiben	O
will	O
,	O
Ihnen	O
einen	O
auch	O
nur	O
annähernd	O
so	O
guten	O
Vertrag	O
bieten	O
könnte	O
und	O
würde	O
.	O
Ganz	O
be	O
-	O
sonders	O
,	O
wenn	O
Sie	O
in	O
Betracht	O
ziehen	O
,	O
dass	O
der	O
neue	O
Verleger	O
das	O
ganze	O
Werk	O
auch	O
erst	O
neu	O
setzen	O
müsste	O
.	O
Mir	O
ist	O
es	O
überhaupt	O
unverständlich	O
,	O
wie	O
eine	O
Verleger	O
dem	O
Verfasser	O
30	O
%	O
vom	O
Ladenpreis	O
zahlen	O
kann	O
.	O
Doch	O
ist	O
mein	O
Verständnis	O
auch	O
bei	O
25	O
%	O
nicht	O
wesentlich	O
grösser	O
.	O
Der	O
Sorti	O
-	O
menterrabatt	O
,	O
die	O
Vertriebs	O
-	O
und	O
allgemeinen	O
Geschäftsspesen	O
verschlingen	O
/	O
heute	O
50	O
%	O
des	O
Ladenpreises	O
.	O
Bekommt	O
der	O
Autor	O
noch	O
30	O
%	O
,	O
sobleiben	O
20	O
%	O
übrig	O
.	O
Aus	O
diesen	O
20	O
%	O
sollen	O
also	O
die	O
Herstellungskosten	O
und	O
der	O
Gewinn	O
des	O
Verlegers	O
bestritten	O
werden	O
.	O
Das	O
ist	O
einfach	O
Unsinn	O
.	O
Aber	O
wie	O
schon	O
oben	O
angedeutet	O
:	O
das	O
habe	O
ich	O
nicht	O
zu	O
ver	O
-	O
treten	O
und	O
auch	O
Sie	O
nicht	O
.	O
Denn	O
Herr	O
Fischer	Person
ist	O
kein	O
Gegenstand	O
des	O
Mit	O
-	O
leids	O
.	O
Ich	O
empfehle	O
auch	O
,	O
da	O
Sie	O
Herrn	O
Fischer	Person
seit	O
Jahren	O
persönlich	O
kennen	O
,	O
eine	O
Bemerkung	O
in	O
den	O
Brief	O
einzuflechten	O
,	O
dass	O
Sie	O
zusammen	O
mit	O
Dehmels	Person
Kindern	Person
auf	O
den	O
Ertrag	O
aus	O
Dehmels	Person
Werken	O
angewiesen	O
sind	O
und	O
dass	O
Sie	O
von	O
ihm	O
im	O
Andenken	O
an	O
Dehmel	Person
erwarten	O
,	O
dass	O
er	O
an	O
den	O
vertraglichen	O
Abmachungen	O
gerade	O
in	O
diesem	O
Falle	O
festhält	O
.	O
Das	O
,	O
liebe	O
Frau	O
Isi	Person
,	O
ist	O
,	O
was	O
ich	O
Ihnen	O
zu	O
raten	O
habe	O
,	O
und	O
ich	O
lege	O
die	O
beiden	O
Briefe	O
von	O
Herrn	O
Fischer	Person
hier	O
wieder	O
bei	O
.	O
Zum	O
Schlusse	O
nochmals	O
der	O
Rat	O
:	O
keine	O
Schärfe	O
und	O
keinen	O
Bruch	O
,	O
wohl	O
aber	O
freundliche	O
Festigkeit	O
,	O
die	O
schon	O
zum	O
Ziele	O
führen	O
wird	O
.	O
Herzlichst	O
grüssend	O
Ihr	O
Kirstein	Person
.	O
Es	O
wird	O
Sie	O
freuen	O
zu	O
hören	O
,	O
daß	O
ich	O
Ehrendoctor	O
geworden	O
bin	O
!	O
Verehrte	O
gnädige	O
Frau	Person
!	O
Vielen	O
Dank	O
für	O
das	O
Adressen	O
-	O
Verzeichnis	O
.	O
Ich	O
lege	O
gleichzeitig	O
das	O
zur	O
Versendung	O
benutzte	O
Material	O
,	O
bestehend	O
aus	O
einem	O
Briefe	O
und	O
einem	O
kleinen	O
Heftchen	O
,	O
bei	O
.	O
Für	O
den	O
Fall	O
,	O
dass	O
Sie	O
selbst	O
oder	O
Herr	O
Dehmel	Person
in	O
dieser	O
Sache	O
etwas	O
direkt	O
tun	O
wollen	O
,	O
stelle	O
ich	O
das	O
entsprechende	O
Material	O
in	O
genügender	O
Anzahl	O
mit	O
Vergnügen	O
zur	O
Verfügung	O
.	O
Mit	O
vielen	O
Grüssen	O
Ihr	O
ergebenster	O
SFischer	Person
.	O
Verehrte	O
gnädige	O
Frau	Person
,	O
Sie	O
wollten	O
mir	O
liebenswürdiger	O
Weise	O
das	O
Verzeichnis	O
der	O
Vereine	O
,	O
an	O
die	O
ich	O
mich	O
im	O
Interes	O
-	O
se	O
Herman	Person
Bangs	Person
wenden	O
kann	O
,	O
zusenden	O
.	O
Darf	O
ich	O
gelegentlich	O
darum	O
bitten	O
?	O
Mit	O
vielen	O
Grüssen	O
Ihr	O
ergebener	O
SFischer	Person
.	O
Sehr	O
geehrte	O
gnädige	O
Frau	Person
!	O
Unter	O
den	O
Adressen	O
der	O
Literatischen	O
Vereine	O
,	O
die	O
Sie	O
die	O
Güte	O
hatten	O
,	O
uns	O
im	O
Interes	O
-	O
se	O
Herman	Person
Bangs	Person
aufzugeben	O
,	O
befanden	O
sich	O
auch	O
die	O
Akademisch	Organisation
Dramatische	Organisation
Gesellschaft	Organisation
,	O
Freiburg	Ort
in	O
Baden	Ort
und	O
der	O
Kaufmännische	Organisation
Verein	Organisation
,	O
Nürnberg	Ort
.	O
Diese	O
beiden	O
Briefe	O
sind	O
zurückgekommen	O
,	O
weil	O
sie	O
ohne	O
nähere	O
Bezeichnung	O
nicht	O
zugestellt	O
werden	O
können	O
.	O
Wäre	O
es	O
Ihnen	O
möglich	O
,	O
uns	O
die	O
Adressen	O
der	O
Vorsitzenden	O
dieser	O
beiden	O
Vereine	O
oder	O
eine	O
sonstige	O
nähere	O
Adresse	O
bekannt	O
zu	O
geben	O
?	O
Mit	O
bestem	O
Dank	O
im	O
Voraus	O
und	O
mit	O
vorzüglicher	O
Hochachtung	O
ergebenst	O
SFischer	Organisation
Verlag	Organisation
.	O
Liebe	O
gnädige	O
Frau	Person
,	O
vielen	O
Dank	O
für	O
die	O
Nachrichten	O
über	O
Dehmel	Person
.	O
Ich	O
habe	O
vorges	O
-	O
tern	O
von	O
ihm	O
eine	O
Karte	O
mit	O
guten	O
Nachrichten	O
bekommen	O
;	O
hoffentlich	O
gelangen	O
meine	O
Liebesgaben	O
in	O
seine	O
Hände	O
.	O
Das	O
kleine	O
Gedichtbüchlein	O
wird	O
also	O
nicht	O
erscheinen	O
;	O
da	O
einst	O
-	O
weilen	O
eine	O
neue	O
Ausgabe	O
von	O
“	O
Schöne	Werk
wilde	Werk
Welt	Werk
”	O
nicht	O
in	O
Betracht	O
kommt	O
,	O
kann	O
ja	O
alles	O
Andere	O
späteren	O
Entschlüssen	O
Dehmels	Person
vorbehalten	O
bleiben	O
.	O
Ich	O
bin	O
sehr	O
gern	O
bereit	O
,	O
Ihnen	O
in	O
dieser	O
schwierigen	O
Zeit	O
zur	O
Seite	O
zu	O
stehen	O
.	O
Ich	O
möchte	O
gern	O
wissen	O
,	O
wie	O
gross	O
die	O
Vierteljahres	O
-	O
rate	O
sein	O
soll	O
.	O
Seien	O
Sie	O
überzeugt	O
,	O
dass	O
ich	O
trotz	O
der	O
auch	O
für	O
mich	O
sehr	O
schwierigen	O
Verhältnisse	O
und	O
trotz	O
grosser	O
Verpflichtungen	O
,	O
die	O
sich	O
aus	O
der	O
gegenwärtigen	O
Situation	O
ergeben	O
,	O
das	O
Möglichste	O
zu	O
tun	O
mit	O
Vergnügen	O
bereit	O
bin	O
.	O
Mit	O
herzlichen	O
Grüssen	O
Ihr	O
ergebener	O
S.Fischer	Person
.	O
Verehrter	O
Herr	O
Fischer	Person
!	O
Zu	O
meiner	O
Freude	O
erfahre	O
ich	O
von	O
allen	O
Seiten	O
,	O
wie	O
viel	O
Interesse	O
die	O
Veröffentlichung	O
der	O
Dehmel	Person
-	O
Briefe	O
,	O
in	O
der	O
“	O
Rundschau	Organisation
”	O
erregt	O
.	O
Die	O
verschiedensten	O
Zeitungen	O
,	O
Zeitschriften	O
haben	O
bei	O
mir	O
angefragt	O
,	O
und	O
ich	O
werde	O
diesen	O
Einladungen	O
folgen	O
und	O
einzelne	O
Zusammenstellungen	O
veröffentlichen	O
.	O
Dabei	O
werde	O
ich	O
jedesmal	O
auf	O
die	O
komlete	O
Auswahl	O
hinweisen	O
,	O
was	O
in	O
der	O
Rundschau	Organisation
leider	O
ver	O
-	O
säumt	O
worden	O
ist	O
.	O
Ich	O
bin	O
jetzt	O
so	O
weit	O
mit	O
der	O
Sammlung	O
gekommen	O
,	O
dass	O
ich	O
Ihnen	O
Genaueres	O
darüber	O
mitteilen	O
kann	O
.	O
Ich	O
kann	O
das	O
Manuskript	O
fix	O
und	O
fertig	O
am	O
1	O
.	O
Mai	O
abliefern	O
und	O
frage	O
Sie	O
hierdurch	O
an	O
,	O
ob	O
bei	O
Innehaltung	O
dieses	O
Termins	O
die	O
Briefe	O
am	O
1	O
.	O
Oktober	O
erscheinen	O
können	O
,	O
denn	O
dass	O
sie	O
dann	O
fertig	O
vorliegen	O
,	O
ist	O
mein	O
lebhafter	O
Wunsch	O
.	O
Nach	O
den	O
Erfahrungen	O
,	O
die	O
ich	O
beim	O
Druck	O
der	O
Götterkommödie	Werk
gemacht	O
habe	O
,	O
möchte	O
ich	O
bitten	O
,	O
dass	O
mir	O
reichlich	O
Zeit	O
für	O
die	O
Drucklegung	O
bleibt	O
.	O
Dies	O
nicht	O
nur	O
wegen	O
der	O
genauen	O
Durchsicht	O
von	O
Korrektur	O
und	O
Revision	O
,	O
sondern	O
auch	O
darum	O
,	O
weil	O
Mombert	Person
und	O
zwei	O
anderer	O
unserer	O
Freunde	O
mit	O
mir	O
Korrektur	O
lesen	O
,	O
natürlich	O
nicht	O
nur	O
der	O
Druckfehler	O
wegen	O
,	O
sondern	O
um	O
die	O
Verantwortung	O
für	O
das	O
Ganze	O
mit	O
mir	O
zu	O
tragen	O
.	O
Ich	O
bin	O
z.Zt	O
.	O
mit	O
der	O
Ausarbeitung	O
des	O
Registers	O
beschäftigt	O
,	O
das	O
,	O
auf	O
breiter	O
Basis	O
aufgebaut	O
,	O
den	O
autobiographischer	O
Charakter	O
des	O
Werkes	O
vertiefen	O
soll	O
.	O
Literatur	O
-	O
historiker	O
Professor	O
Dr.	O
Robert	Person
Petsch	Person
in	O
Hamburg	Ort
ist	O
mein	O
ständiger	O
Berater	O
bei	O
diesem	O
Register	O
.	O
Ich	O
schätze	O
,	O
dass	O
der	O
Umfang	O
des	O
Registers	O
(	O
doppelspaltig	O
gesetzt	O
)	O
ca	O
20	O
Seiten	O
betragen	O
wird	O
;	O
das	O
ganze	O
Briefwerk	O
wird	O
,	O
wie	O
ich	O
von	O
Anfang	O
an	O
schrieb	O
,	O
2	O
Bände	O
vom	O
Umfang	O
des	O
Kriegstagebuchs	O
ergeben	O
.	O
Bitte	O
teilen	O
Sie	O
mir	O
mit	O
,	O
ob	O
ich	O
der	O
Druckerei	O
das	O
Register	O
auf	O
Kartothekkarten	O
schicken	O
kann	O
.	O
Mir	O
wurde	O
gestern	O
in	O
der	O
Druckerei	O
,	O
im	O
Verlag	O
meines	O
Schwagers	O
Bensheimer	Person
,	O
gesagt	O
,	O
dass	O
sie	O
alle	O
wissenschaftlichen	O
Register	O
von	O
Kartothekkarten	O
drucken	O
lassen	O
,	O
also	O
müsste	O
es	O
wohl	O
in	O
unserem	O
Fall	O
auch	O
gehen	O
.	O
Der	O
Druck	O
wird	O
nicht	O
ganz	O
einfach	O
sein	O
,	O
weil	O
es	O
sich	O
nicht	O
um	O
ein	O
maschinengeschriebenes	O
Manuskript	O
handelt	O
;	O
die	O
Co	O
-	O
pieen	O
sind	O
mit	O
mindestens	O
20	O
verschiedenen	O
Handschriften	O
herge	O
-	O
stellt	O
,	O
und	O
ich	O
habe	O
mir	O
eine	O
so	O
ausserordentliche	O
Mühe	O
mit	O
die	O
-	O
sem	O
Werk	O
gegeben	O
,	O
dass	O
ich	O
nicht	O
im	O
letzten	O
Moment	O
durch	O
Ueber	O
-	O
stürtzung	O
in	O
der	O
Druckerei	O
daran	O
verhindert	O
werden	O
möchte	O
,	O
die	O
Sammlung	O
so	O
herauszubringen	O
,	O
wie	O
sie	O
Dehmels	Person
würdig	O
ist	O
.	O
Ihren	O
Nachrichten	O
mit	O
besonderem	O
Interesse	O
entgegen	O
-	O
sehend	O
,	O
mit	O
freundlichster	O
Begrüssung	O
PS	O
.	O
wie	O
denken	O
Sie	O
über	O
Illustrationen	O
?	O
Ich	O
dachte	O
an	O
5	O
-	O
6	O
Bildbei	O
-	O
lagen	O
:	O
der	O
17	O
jährige	O
Dehmel	Person
,	O
eine	O
sehr	O
reizvolle	O
,	O
von	O
Dehmel	Person
ver	O
-	O
fertigte	O
Federzeichnung	O
aus	O
der	O
gleichen	O
Zeit	O
,	O
das	O
Vaterhaus	O
,	O
Dehmel	Person
im	O
Kreise	O
seiner	O
Familie	O
(	O
Blankenese	Ort
)	O
,	O
das	O
Blankeneser	O
Haus	O
und	O
die	O
letzte	O
Aufnahme	O
.	O
Verehrter	O
Herr	O
Fischer	Person
,	O
noch	O
ehe	O
ich	O
Ihre	O
Antwort	O
auf	O
meinen	O
Brief	O
vom	O
22	O
.	O
Mai	O
habe	O
,	O
muss	O
ich	O
Ihnen	O
eine	O
andere	O
Sache	O
vortragen	O
:	O
Am	O
30	O
.	O
Mai	O
wird	O
wie	O
ich	O
Ihnen	O
erzählte	O
,	O
bei	O
mir	O
im	O
Haus	O
die	O
Dehmel	Organisation
-	Organisation
Stiftung	Organisation
gegründet	O
.	O
Nun	O
hat	O
mir	O
heute	O
Herr	O
Kirstein	Person
einen	O
Vorschlag	O
gemacht	O
,	O
der	O
mir	O
ausserordentlich	O
einleuchtet	O
,	O
den	O
ich	O
aber	O
dem	O
Verwaltungsrat	O
nicht	O
vorschlagen	O
möchte	O
,	O
ehe	O
ich	O
Ihre	O
Ansicht	O
dar	O
-	O
über	O
weiss	O
.	O
Herr	O
Kirstein	Person
ist	O
der	O
Meinung	O
,	O
und	O
ich	O
teile	O
sie	O
,	O
dass	O
es	O
leicht	O
sein	O
dürfte	O
,	O
alle	O
Subskribenten	O
des	O
Jugendtagebuchs	O
Mitglieder	O
einer	O
Dehmel	Organisation
-	Organisation
Gesellschaft	Organisation
zu	O
werben	O
.	O
Der	O
Jahresbeitrag	O
würde	O
Mk	O
.	O
100	O
.	O
—	O
—	O
betragen	O
.	O
Als	O
Gegengabe	O
würde	O
die	O
Dehmel	Organisation
-	Organisation
Stiftung	Organisation
jedes	O
Jahr	O
eine	O
Gabe	O
aus	O
dem	O
Material	O
des	O
Archivs	O
drucken	O
lassen	O
.	O
Er	O
denkt	O
dabei	O
an	O
kleine	O
“	O
intime	O
Hefte	O
”	O
verschiedenen	O
Inhalts	O
.	O
Herr	O
Kirstein	Person
rechnet	O
damit	O
dass	O
diese	O
Hefte	O
regelmässig	O
auf	O
der	O
Akademie	O
in	O
Leipzig	Ort
gedruckt	O
werden	O
und	O
nach	O
seiner	O
Kalkulation	O
würde	O
dieses	O
Unter	O
-	O
nehmen	O
einen	O
jährlichen	O
Ueberschuss	O
von	O
Mk	O
.	O
20.000	O
.	O
—	O
—	O
ergeben	O
.	O
Damit	O
wäre	O
natürlich	O
die	O
Erhaltung	O
des	O
Dehmel	O
-	O
Hauses	O
gesichert	O
.	O
Ich	O
bin	O
durchaus	O
der	O
Ueberzeugung	O
,	O
dass	O
die	O
Veröffentlichung	O
dieser	O
Hefte	O
der	O
Dehmel	Organisation
-	Organisation
Gesellschaft	Organisation
mit	O
Ihren	O
Veröffentlichungen	O
in	O
nichts	O
kollidiert	O
.	O
Ich	O
bin	O
sogar	O
durchaus	O
der	O
Meinung	O
,	O
dass	O
sie	O
dem	O
Dehmel	Person
	O
schen	O
Werke	O
sehr	O
zugute	O
kommt	O
,	O
indem	O
sie	O
das	O
Interesse	O
für	O
seine	O
Werke	O
wach	O
erhält	O
.	O
Trotzdem	O
möchte	O
ich	O
natürlich	O
Ihre	O
Meinung	O
darüber	O
wissen	O
.	O
Um	O
Ihnen	O
anzudeuten	O
,	O
an	O
welche	O
Art	O
der	O
Veröffentlichung	O
Herr	O
Kirstein	Person
denkt	O
,	O
nenne	O
ich	O
Ihnen	O
einige	O
Themen	O
.	O
Die	O
Mutter	Person
Dehmels	Person
hat	O
einmal	O
auf	O
meinen	O
Wunsch	O
für	O
mich	O
ihre	O
Erinnerungen	O
an	O
Dehmels	Person
Jugend	O
aufgeschrieben	O
.	O
Es	O
sind	O
nur	O
etwa	O
15	O
Seiten	O
,	O
die	O
für	O
die	O
Oeffentlichkeit	O
absolut	O
nicht	O
in	O
Betracht	O
kommen	O
,	O
aber	O
in	O
Verbindung	O
mit	O
Jugendbildern	O
etc.	O
ein	O
sehr	O
reizvolles	O
kleines	O
Heft	O
ergeben	O
würden	O
.	O
Ebenso	O
würde	O
ich	O
aus	O
den	O
Tagebüchern	O
,	O
die	O
ich	O
während	O
20	O
Jahren	O
geführt	O
habe	O
,	O
allerlei	O
Anekdotisches	O
und	O
Ernstes	O
an	O
Dehmel	Person
-	O
Erinnerungen	O
zu	O
einem	O
Heft	O
vereinigen	O
.	O
Ein	O
wei	O
-	O
teres	O
Heft	O
könnte	O
heissen	O
:	O
Dehmel	Person
und	O
die	O
Judenfrage	O
.	O
Dehmel	Person
und	O
die	O
bildende	O
Kunst	O
.	O
Dehmel	Person
auf	O
Reise	O
.	O
Widmungsgedichte	O
an	O
Dehmel	Person
.	O
Auch	O
eine	O
besonders	O
wertvolle	O
Doktorarbeit	O
über	O
Dehmel	Person
könnte	O
in	O
dieser	O
Folge	O
sehr	O
wohl	O
erscheinen	O
.	O
Hiermit	O
glaube	O
ich	O
,	O
Ihnen	O
ein	O
klares	O
Bild	O
dessen	O
gegeben	O
zu	O
haben	O
,	O
was	O
Herr	O
Kirstein	Person
mir	O
vorgeschlagen	O
hat	O
,	O
und	O
ich	O
wäre	O
Ihnen	O
für	O
baldige	O
Antwort	O
sehr	O
dankbar	O
,	O
damit	O
wir	O
am	O
Montag	O
die	O
Sache	O
ent	O
-	O
scheinen	O
können	O
.	O
Mit	O
besten	O
Grüssen	O
.	O
Sehr	O
verehrter	O
Herr	O
Fischer	Person
!	O
Da	O
nun	O
anscheinend	O
die	O
Vollendung	O
des	O
1	O
.	O
Bandes	O
der	O
Dehmel	Person
-	O
Briefe	O
vor	O
der	O
Tür	O
steht	O
,	O
möchte	O
ich	O
Sie	O
fragen	O
,	O
wie	O
Sie	O
über	O
die	O
Versendung	O
der	O
Exemplare	O
an	O
die	O
Brief	O
-	O
Empfänger	O
denken	O
.	O
Ich	O
schrieb	O
Ihnen	O
im	O
letzten	O
Jahree	O
schon	O
einmal	O
,	O
dass	O
ich	O
es	O
für	O
unbedingt	O
notwendig	O
halte	O
,	O
dass	O
jeder	O
dau	O
-	O
ernde	O
Empfänger	O
von	O
Dehmel	Person
-	O
Briefen	O
ein	O
Exemplar	O
unberechnet	O
erhält	O
,	O
weil	O
ja	O
ohne	O
die	O
Bereitwilligkeit	O
dieser	O
Empfänger	O
,	O
die	O
Sammlung	O
nicht	O
zu	O
Stande	O
hätte	O
kommen	O
können	O
.	O
Ich	O
habe	O
Ihnen	O
auf	O
beiliegendem	O
Zettel	O
ein	O
Verzeichnis	O
der	O
Brief	O
-	O
Empfänger	O
des	O
1	O
.	O
Bandes	O
aufgeschrieben	O
,	O
von	O
denen	O
ich	O
gern	O
hätte	O
,	O
dass	O
sie	O
von	O
Ihrem	O
Verlag	O
aus	O
verschickt	O
würden	O
.	O
Einige	O
davon	O
,	O
spezielle	O
Freunde	O
,	O
habe	O
ich	O
Ihnen	O
nicht	O
aufgeschrieben	O
,	O
weil	O
ich	O
die	O
betreffenden	O
Exemplare	O
mit	O
persönlicher	O
Widmung	O
versehen	O
will	O
.	O
Wie	O
ist	O
es	O
nun	O
mit	O
den	O
Brief	O
-	O
Empfängern	O
,	O
die	O
im	O
2	O
.	O
Bande	O
erst	O
auftauchen	O
,	O
aber	O
dann	O
wohl	O
zahlreich	O
vertreten	O
sind	O
.	O
Es	O
ist	O
doch	O
sicher	O
nicht	O
abgängig	O
,	O
diesen	O
erst	O
den	O
2	O
.	O
Nand	O
zu	O
schicken	O
,	O
sondern	O
wir	O
müssen	O
sie	O
mit	O
beiden	O
Bänden	O
bedenken	O
,	O
wie	O
wir	O
auch	O
den	O
Empfängern	O
,	O
die	O
nur	O
im	O
1	O
.	O
Band	O
ver	O
-	O
treten	O
sind	O
,	O
dann	O
duch	O
wohl	O
auch	O
den	O
2	O
.	O
Band	O
liefern	O
müssen	O
.	O
Und	O
wäre	O
es	O
wohl	O
möglich	O
,	O
eine	O
Karte	O
beizulegen	O
,	O
etwa	O
des	O
Inhalts	O
:	O
Oeberreicht	O
auf	O
Veranlassung	O
von	O
Frau	O
Ida	Person
Dehmel	Person
.	O
Einige	O
der	O
Brief	O
-	O
Empfänger	O
hätten	O
ja	O
wohl	O
ohnehin	O
die	O
Bände	O
als	O
Recensions	O
-	O
Exemplare	O
bekommen	O
,	O
wie	O
z.	O
B.	O
Julius	Person
Bab	Person
,	O
etc.	O
.	O
Es	O
ist	O
mir	O
nicht	O
mitgeteilt	O
worden	O
,	O
wie	O
hoch	O
die	O
Auflage	O
des	O
ersten	O
Bandes	O
ist	O
,	O
es	O
wäre	O
mir	O
angenehm	O
,	O
das	O
zu	O
erfahren	O
,	O
und	O
auch	O
wieviel	O
Frei	O
-	O
Exemplare	O
ich	O
bekomme	O
.	O
Nun	O
noch	O
eine	O
Sache	O
:	O
Mein	O
Schwager	Person
in	O
Amerika	Ort
hat	O
mir	O
mitgeteilt	O
,	O
dass	O
er	O
2	O
amerikanischen	O
Universitäten	O
,	O
die	O
sämtliche	O
Werke	O
Dehmels	Person
in	O
den	O
besten	O
noch	O
existierenden	O
Ausgaben	O
schenken	O
will	O
,	O
also	O
:	O
1	O
.	O
die	O
zehnbändige	O
Ausgabe	O
2	O
.	O
die	O
nachher	O
erschienenen	O
Bände	O
,	O
incl.	O
des	O
1	O
.	O
Briefbandes	O
.	O
Ich	O
bitte	O
um	O
Mitteilung	O
,	O
in	O
welchen	O
Ausgaben	O
das	O
10	O
bändige	O
Werk	O
noch	O
da	O
ist	O
,	O
damit	O
ich	O
bestimmen	O
kann	O
,	O
welche	O
nach	O
San	Ort
Franzisco	Ort
geschickt	O
werden	O
soll	O
.	O
Mein	O
Schwager	Person
(	O
Karl	Person
Dehmel	Person
,	O
Berkelay	Ort
,	O
b.	O
San	Ort
Franzisco	Ort
,	O
2225	O
Blake	Ort
Street	Ort
)	O
bittet	O
ausserdem	O
,	O
ihm	O
von	O
1	O
.	O
Jan.	O
22	O
an	O
,	O
die	O
Neue	Organisation
Rundschau	Organisation
im	O
Jahres	O
-	O
Abonnement	O
